user_id,skin_type,primary_concern,secondary_concern,signup_date
7753,dry,sensitivity,aging,2026-04-12
7754,oily,sensitivity,acne,2026-05-28
7755,oily,acne,sensitivity,2026-01-29
7756,normal,dehydration,acne,2026-05-16
7757,oily,dullness,dehydration,2026-06-26
7758,oily,pigmentation,sensitivity,2025-07-17
7759,normal,aging,dullness,2025-01-08
7760,combination,aging,dehydration,2025-07-06
7761,dry,acne,pigmentation,2026-05-01
7762,sensitive,dehydration,aging,2025-11-01
7763,combination,pigmentation,acne,2026-06-11
7764,normal,sensitivity,acne,2025-04-08
7765,combination,dehydration,pigmentation,2026-01-17
7766,sensitive,dullness,acne,2025-09-26
7767,normal,acne,dehydration,2024-09-15
7768,combination,acne,aging,2025-05-03
7769,dry,acne,dullness,2024-12-24
7770,normal,aging,sensitivity,2025-10-24
7771,dry,dehydration,sensitivity,2024-08-25
7772,oily,acne,dullness,2025-01-30
7773,combination,dehydration,pigmentation,2025-06-25
7774,normal,acne,sensitivity,2025-05-09
7775,oily,pigmentation,dehydration,2025-04-07
7776,normal,dullness,aging,2026-03-12
7777,normal,dehydration,acne,2026-01-04
7778,normal,dehydration,aging,2025-02-20
7779,combination,dullness,aging,2025-08-18
7780,dry,acne,pigmentation,2024-12-10
7781,combination,pigmentation,dehydration,2025-06-17
7782,oily,dehydration,dullness,2026-05-19
7783,normal,acne,dullness,2025-03-08
7784,sensitive,dehydration,dullness,2025-04-17
7785,combination,dehydration,pigmentation,2025-10-13
7786,combination,dehydration,dullness,2024-12-06
7787,sensitive,pigmentation,sensitivity,2025-10-23
7788,combination,pigmentation,dehydration,2026-04-14
7789,normal,pigmentation,dullness,2026-04-09
7790,normal,aging,dullness,2024-09-15
7791,normal,dullness,sensitivity,2025-10-05
7792,sensitive,acne,dehydration,2025-09-06
7793,sensitive,dullness,acne,2025-11-25
7794,dry,pigmentation,dullness,2025-01-13
7795,oily,dullness,acne,2025-04-20
7796,combination,pigmentation,dullness,2024-09-17
7797,normal,sensitivity,dehydration,2024-09-21
7798,oily,pigmentation,dullness,2024-07-13
7799,combination,sensitivity,aging,2025-11-08
7800,oily,pigmentation,dehydration,2025-05-06
7801,combination,acne,dehydration,2025-10-26
7802,oily,pigmentation,dullness,2025-02-07
7803,sensitive,aging,dullness,2025-01-06
7804,normal,sensitivity,dullness,2026-01-04
7805,sensitive,pigmentation,dehydration,2024-10-16
7806,sensitive,dehydration,aging,2025-12-06
7807,dry,dehydration,pigmentation,2024-07-18
7808,combination,aging,sensitivity,2024-10-23
7809,oily,aging,pigmentation,2026-06-23
7810,dry,sensitivity,acne,2025-09-18
7811,combination,dehydration,sensitivity,2025-09-26
7812,sensitive,pigmentation,acne,2024-11-12
7813,oily,sensitivity,dehydration,2025-01-23
7814,normal,aging,sensitivity,2026-05-31
7815,combination,acne,dullness,2024-10-30
7816,normal,dehydration,pigmentation,2026-01-28
7817,combination,sensitivity,dehydration,2025-10-09
7818,combination,aging,sensitivity,2026-03-04
7819,sensitive,dehydration,aging,2026-03-13
7820,normal,pigmentation,dullness,2025-06-16
7821,oily,sensitivity,pigmentation,2026-05-06
7822,combination,aging,acne,2026-05-09
7823,oily,pigmentation,dullness,2024-12-09
7824,combination,dullness,dehydration,2025-10-28
7825,normal,pigmentation,aging,2025-03-20
7826,normal,dullness,aging,2024-07-16
7827,dry,dehydration,acne,2026-05-30
7828,dry,aging,dullness,2024-12-03
7829,combination,dehydration,dullness,2026-04-17
7830,dry,aging,pigmentation,2024-12-28
7831,oily,sensitivity,aging,2025-11-25
7832,dry,pigmentation,sensitivity,2026-03-30
7833,combination,dehydration,aging,2026-01-20
7834,combination,dullness,dehydration,2025-10-13
7835,normal,sensitivity,pigmentation,2025-01-19
7836,combination,pigmentation,dehydration,2025-02-24
7837,dry,pigmentation,dehydration,2025-01-20
7838,sensitive,sensitivity,pigmentation,2026-06-21
7839,sensitive,sensitivity,acne,2024-07-24
7840,combination,dehydration,dullness,2025-08-23
7841,combination,aging,acne,2026-04-16
7842,dry,aging,acne,2024-08-27
7843,normal,dullness,acne,2024-12-04
7844,normal,dehydration,pigmentation,2026-05-07
7845,oily,pigmentation,dehydration,2025-08-21
7846,dry,acne,dullness,2024-09-12
7847,dry,acne,dehydration,2025-02-22
7848,normal,aging,pigmentation,2026-02-14
7849,oily,dehydration,aging,2025-02-09
7850,dry,aging,acne,2026-02-18
7851,dry,dullness,dehydration,2025-10-22
7852,combination,aging,sensitivity,2026-02-14
7853,dry,pigmentation,acne,2025-02-15
7854,combination,dehydration,acne,2024-08-25
7855,sensitive,dehydration,pigmentation,2026-06-04
7856,normal,sensitivity,pigmentation,2025-04-21
7857,oily,dehydration,sensitivity,2026-01-06
7858,oily,aging,acne,2025-01-04
7859,oily,dehydration,acne,2026-03-27
7860,normal,aging,sensitivity,2025-10-12
7861,sensitive,sensitivity,aging,2026-02-06
7862,combination,dullness,aging,2024-10-06
7863,sensitive,sensitivity,dehydration,2026-05-07
7864,combination,pigmentation,dehydration,2025-05-07
7865,dry,acne,pigmentation,2026-04-09
7866,combination,acne,dullness,2025-04-24
7867,sensitive,dullness,aging,2024-12-22
7868,oily,sensitivity,aging,2025-01-03
7869,sensitive,dullness,acne,2026-06-12
7870,combination,dehydration,aging,2024-12-18
7871,oily,aging,sensitivity,2025-12-01
7872,dry,sensitivity,aging,2025-02-23
7873,combination,sensitivity,aging,2024-08-01
7874,dry,pigmentation,acne,2026-04-11
7875,dry,sensitivity,aging,2025-10-14
7876,sensitive,acne,aging,2024-10-11
7877,combination,dullness,acne,2026-03-25
7878,combination,aging,acne,2025-12-28
7879,sensitive,pigmentation,acne,2025-05-31
7880,oily,sensitivity,dehydration,2024-07-08
7881,dry,dullness,pigmentation,2025-12-03
7882,oily,acne,dehydration,2025-09-28
7883,normal,acne,dullness,2024-12-02
7884,oily,acne,aging,2026-04-10
7885,normal,pigmentation,dehydration,2025-11-09
7886,oily,acne,dehydration,2025-11-17
7887,dry,pigmentation,dehydration,2025-09-16
7888,sensitive,dehydration,acne,2025-05-13
7889,normal,sensitivity,acne,2026-01-25
7890,oily,dehydration,sensitivity,2025-09-23
7891,dry,aging,sensitivity,2024-09-04
7892,normal,dehydration,aging,2024-11-08
7893,dry,sensitivity,dullness,2024-08-06
7894,dry,acne,sensitivity,2025-02-23
7895,sensitive,sensitivity,dullness,2025-05-07
7896,oily,dehydration,sensitivity,2026-01-31
7897,normal,aging,pigmentation,2026-03-12
7898,normal,aging,pigmentation,2025-06-08
7899,normal,aging,pigmentation,2025-09-14
7900,dry,acne,dullness,2024-12-08
7901,oily,pigmentation,dullness,2026-06-29
7902,combination,pigmentation,acne,2024-09-23
7903,dry,acne,pigmentation,2026-03-04
7904,normal,dullness,pigmentation,2025-09-21
7905,sensitive,aging,pigmentation,2025-10-19
7906,normal,pigmentation,acne,2024-08-30
7907,sensitive,pigmentation,dehydration,2025-01-26
7908,sensitive,sensitivity,dehydration,2026-06-10
7909,oily,dehydration,dullness,2024-10-21
7910,oily,aging,pigmentation,2025-02-27
7911,oily,dehydration,acne,2026-05-18
7912,combination,aging,acne,2024-12-12
7913,dry,pigmentation,acne,2026-06-12
7914,normal,dehydration,acne,2025-08-30
7915,oily,dehydration,acne,2026-03-10
7916,normal,dullness,sensitivity,2026-06-28
7917,sensitive,dullness,sensitivity,2025-05-23
7918,oily,acne,dehydration,2025-02-19
7919,oily,dullness,aging,2025-07-21
7920,dry,dullness,dehydration,2025-10-29
7921,dry,aging,dehydration,2025-06-26
7922,dry,pigmentation,acne,2026-03-18
7923,combination,sensitivity,aging,2026-05-31
7924,oily,aging,dehydration,2026-03-14
7925,oily,pigmentation,sensitivity,2026-05-28
7926,sensitive,dehydration,dullness,2024-12-21
7927,normal,aging,dehydration,2025-04-18
7928,dry,dullness,acne,2026-02-20
7929,normal,dullness,pigmentation,2025-05-16
7930,dry,aging,pigmentation,2025-07-18
7931,dry,acne,dullness,2026-04-16
7932,oily,pigmentation,acne,2024-07-27
7933,combination,sensitivity,dullness,2024-08-20
7934,combination,dullness,acne,2024-12-29
7935,sensitive,aging,sensitivity,2024-11-22
7936,oily,pigmentation,sensitivity,2025-06-02
7937,oily,dehydration,sensitivity,2024-11-26
7938,combination,sensitivity,pigmentation,2025-06-15
7939,oily,dehydration,acne,2026-03-07
7940,oily,dullness,aging,2026-03-06
7941,sensitive,aging,pigmentation,2024-10-20
7942,normal,sensitivity,dehydration,2025-08-14
7943,combination,sensitivity,acne,2025-01-19
7944,oily,aging,dehydration,2026-03-23
7945,normal,sensitivity,pigmentation,2025-08-13
7946,combination,dehydration,sensitivity,2026-05-06
7947,sensitive,sensitivity,pigmentation,2026-01-26
7948,oily,acne,dullness,2026-04-18
7949,combination,acne,sensitivity,2026-02-04
7950,oily,pigmentation,aging,2025-04-19
7951,sensitive,dehydration,dullness,2026-07-03
7952,dry,acne,sensitivity,2026-02-15
7953,normal,acne,pigmentation,2025-02-16
7954,oily,acne,aging,2026-03-19
7955,sensitive,pigmentation,dehydration,2025-05-26
7956,oily,sensitivity,dehydration,2024-10-11
7957,sensitive,dehydration,aging,2024-12-13
7958,combination,dehydration,dullness,2026-04-08
7959,normal,pigmentation,dullness,2026-03-21
7960,sensitive,dullness,aging,2025-02-06
7961,dry,dehydration,dullness,2025-10-26
7962,oily,dullness,acne,2025-09-05
7963,combination,sensitivity,acne,2025-07-23
7964,combination,dullness,sensitivity,2025-05-09
7965,oily,pigmentation,aging,2025-08-12
7966,combination,dullness,aging,2026-06-19
7967,dry,sensitivity,pigmentation,2026-04-28
7968,dry,dehydration,aging,2026-07-06
7969,oily,aging,dehydration,2025-12-25
7970,dry,dullness,aging,2024-11-16
7971,dry,sensitivity,dullness,2024-07-26
7972,oily,dehydration,acne,2025-07-24
7973,combination,dullness,acne,2026-06-17
7974,dry,pigmentation,aging,2026-05-15
7975,oily,sensitivity,acne,2024-11-18
7976,combination,sensitivity,dehydration,2025-10-28
7977,oily,acne,sensitivity,2024-09-30
7978,normal,acne,sensitivity,2025-07-01
7979,combination,acne,dehydration,2024-10-02
7980,normal,aging,dehydration,2026-03-29
7981,normal,acne,pigmentation,2024-10-17
7982,normal,sensitivity,dullness,2025-06-02
7983,combination,sensitivity,pigmentation,2025-08-21
7984,combination,pigmentation,aging,2025-06-15
7985,sensitive,dehydration,sensitivity,2025-11-09
7986,oily,acne,dullness,2025-04-22
7987,normal,dehydration,dullness,2024-12-21
7988,dry,aging,dehydration,2024-11-21
7989,oily,acne,sensitivity,2024-07-21
7990,dry,aging,dehydration,2025-09-08
7991,dry,dehydration,aging,2024-12-21
7992,oily,sensitivity,pigmentation,2024-09-25
7993,sensitive,acne,dehydration,2026-06-24
7994,oily,sensitivity,pigmentation,2025-07-25
7995,normal,pigmentation,sensitivity,2025-02-09
7996,combination,aging,sensitivity,2025-08-06
7997,sensitive,acne,pigmentation,2026-04-24
7998,dry,sensitivity,pigmentation,2025-03-14
7999,oily,dehydration,acne,2025-09-13
8000,oily,dullness,acne,2025-04-11
8001,sensitive,dehydration,acne,2026-07-06
8002,sensitive,sensitivity,aging,2026-06-28
8003,dry,acne,sensitivity,2025-04-22
8004,dry,pigmentation,sensitivity,2024-07-18
8005,normal,acne,aging,2025-03-26
8006,normal,aging,acne,2024-08-16
8007,combination,aging,pigmentation,2024-10-25
8008,dry,acne,aging,2025-12-13
8009,dry,dullness,sensitivity,2026-04-23
8010,combination,acne,pigmentation,2025-05-24
8011,combination,dehydration,dullness,2025-04-09
8012,oily,dehydration,dullness,2024-12-20
8013,oily,dehydration,pigmentation,2025-06-21
8014,combination,acne,sensitivity,2024-09-02
8015,sensitive,sensitivity,dullness,2024-10-28
8016,oily,dullness,aging,2025-05-04
8017,combination,sensitivity,dehydration,2025-05-29
8018,oily,dehydration,dullness,2026-06-23
8019,dry,dullness,sensitivity,2024-12-13
8020,sensitive,acne,dehydration,2025-02-24
8021,dry,dehydration,sensitivity,2024-09-19
8022,dry,aging,pigmentation,2026-04-29
8023,normal,sensitivity,pigmentation,2026-03-22
8024,oily,dehydration,pigmentation,2025-03-03
8025,oily,acne,dullness,2025-07-14
8026,normal,sensitivity,dullness,2025-05-03
8027,combination,acne,dehydration,2025-08-23
8028,oily,pigmentation,acne,2025-03-25
8029,combination,pigmentation,sensitivity,2025-03-12
8030,combination,sensitivity,dullness,2026-02-18
8031,dry,acne,dullness,2024-12-28
8032,combination,sensitivity,aging,2025-07-11
8033,sensitive,pigmentation,acne,2025-05-12
8034,dry,dullness,sensitivity,2025-04-11
8035,normal,acne,dehydration,2025-01-08
8036,combination,aging,dehydration,2025-11-29
8037,normal,dullness,acne,2026-07-02
8038,oily,dehydration,acne,2026-02-24
8039,dry,sensitivity,pigmentation,2024-07-31
8040,sensitive,dehydration,dullness,2026-01-25
8041,normal,dullness,pigmentation,2026-01-05
8042,dry,pigmentation,sensitivity,2024-10-17
8043,normal,pigmentation,aging,2026-01-15
8044,oily,sensitivity,pigmentation,2025-08-01
8045,combination,dullness,sensitivity,2025-10-09
8046,dry,sensitivity,dullness,2025-03-10
8047,combination,aging,pigmentation,2025-04-28
8048,normal,aging,dehydration,2025-06-25
8049,sensitive,dehydration,acne,2025-07-05
8050,sensitive,dehydration,pigmentation,2024-11-04
8051,dry,pigmentation,acne,2025-05-07
8052,normal,dullness,sensitivity,2025-06-30
8053,combination,pigmentation,dullness,2024-09-26
8054,sensitive,dehydration,pigmentation,2026-04-29
8055,sensitive,acne,sensitivity,2024-11-04
8056,sensitive,dehydration,aging,2026-02-12
8057,sensitive,sensitivity,aging,2025-11-06
8058,combination,acne,dehydration,2026-06-27
8059,sensitive,dullness,dehydration,2025-05-15
8060,normal,acne,dehydration,2024-11-06
8061,dry,aging,dullness,2025-09-30
8062,combination,aging,dehydration,2025-03-09
8063,oily,dullness,sensitivity,2025-09-22
8064,dry,sensitivity,dullness,2024-12-29
8065,sensitive,aging,dehydration,2024-07-06
8066,sensitive,aging,dehydration,2025-01-30
8067,dry,acne,sensitivity,2025-10-31
8068,combination,sensitivity,aging,2024-11-11
8069,normal,pigmentation,sensitivity,2026-06-09
8070,oily,aging,sensitivity,2024-07-15
8071,oily,acne,dehydration,2024-10-31
8072,dry,pigmentation,sensitivity,2025-03-16
8073,sensitive,dullness,pigmentation,2025-04-09
8074,dry,sensitivity,dehydration,2026-01-03
8075,normal,pigmentation,sensitivity,2025-08-25
8076,normal,dullness,sensitivity,2026-04-23
8077,combination,sensitivity,acne,2025-11-01
8078,dry,aging,pigmentation,2025-05-01
8079,oily,pigmentation,dullness,2025-10-15
8080,normal,acne,aging,2024-12-20
8081,normal,sensitivity,acne,2024-10-21
8082,combination,acne,dullness,2025-05-22
8083,combination,pigmentation,dehydration,2025-10-30
8084,sensitive,acne,sensitivity,2025-11-27
8085,sensitive,dehydration,aging,2025-06-02
8086,oily,aging,acne,2025-01-26
8087,sensitive,dehydration,pigmentation,2026-04-05
8088,normal,dullness,aging,2025-08-13
8089,sensitive,acne,sensitivity,2025-08-18
8090,combination,pigmentation,acne,2025-12-09
8091,combination,acne,aging,2026-01-14
8092,dry,acne,aging,2024-10-30
8093,sensitive,aging,dullness,2025-08-24
8094,dry,pigmentation,acne,2025-05-11
8095,dry,acne,dehydration,2026-06-09
8096,dry,aging,pigmentation,2025-12-11
8097,dry,aging,acne,2026-01-24
8098,dry,sensitivity,aging,2025-11-08
8099,oily,dullness,dehydration,2024-10-29
8100,sensitive,aging,dullness,2025-05-15
8101,combination,aging,acne,2024-09-15
8102,normal,acne,aging,2025-08-31
8103,oily,aging,dehydration,2024-12-21
8104,sensitive,dullness,aging,2026-03-11
8105,oily,acne,dullness,2024-11-18
8106,combination,sensitivity,dehydration,2025-04-16
8107,combination,dullness,acne,2026-06-08
8108,combination,dehydration,dullness,2025-02-18
8109,sensitive,pigmentation,aging,2025-07-21
8110,normal,sensitivity,pigmentation,2026-07-06
8111,dry,aging,dullness,2024-10-25
8112,normal,sensitivity,acne,2025-06-09
8113,oily,dullness,aging,2025-04-19
8114,dry,dullness,acne,2025-05-11
8115,dry,pigmentation,dullness,2026-05-01
8116,normal,sensitivity,pigmentation,2025-11-06
8117,oily,pigmentation,dullness,2025-02-09
8118,dry,acne,pigmentation,2025-11-01
8119,combination,aging,pigmentation,2024-09-25
8120,normal,sensitivity,acne,2025-11-16
8121,combination,sensitivity,pigmentation,2025-08-05
8122,normal,sensitivity,acne,2025-08-15
8123,sensitive,dullness,aging,2026-06-23
8124,sensitive,sensitivity,pigmentation,2024-11-20
8125,sensitive,aging,dehydration,2026-03-29
8126,oily,aging,acne,2025-07-29
8127,combination,pigmentation,dehydration,2024-09-11
8128,combination,dehydration,acne,2024-07-10
8129,dry,pigmentation,dehydration,2026-01-19
8130,oily,pigmentation,dehydration,2025-10-05
8131,oily,aging,dehydration,2025-05-19
8132,sensitive,dullness,acne,2025-02-10
8133,sensitive,pigmentation,dullness,2026-01-05
8134,dry,aging,pigmentation,2025-05-31
8135,sensitive,pigmentation,dehydration,2024-11-04
8136,sensitive,dullness,pigmentation,2024-12-26
8137,normal,dehydration,acne,2024-11-13
8138,normal,dehydration,aging,2024-09-25
8139,normal,acne,dullness,2024-10-15
8140,oily,aging,acne,2025-06-27
8141,sensitive,dullness,acne,2024-07-24
8142,dry,pigmentation,sensitivity,2025-07-10
8143,combination,acne,pigmentation,2025-02-03
8144,sensitive,pigmentation,sensitivity,2024-08-16
8145,sensitive,dehydration,aging,2026-06-05
8146,combination,dullness,acne,2024-08-23
8147,normal,acne,pigmentation,2024-11-13
8148,oily,dehydration,pigmentation,2024-07-08
8149,oily,pigmentation,sensitivity,2024-12-19
8150,oily,dehydration,pigmentation,2026-03-14
8151,normal,dullness,dehydration,2025-11-28
8152,combination,acne,aging,2026-07-04
8153,combination,aging,pigmentation,2025-04-18
8154,sensitive,dehydration,acne,2025-08-21
8155,combination,aging,sensitivity,2025-07-24
8156,combination,dehydration,acne,2025-01-16
8157,oily,dehydration,aging,2024-11-14
8158,oily,acne,dullness,2026-05-14
8159,normal,sensitivity,pigmentation,2024-09-04
8160,combination,aging,sensitivity,2025-10-06
8161,oily,dehydration,pigmentation,2025-01-03
8162,dry,aging,sensitivity,2025-05-07
8163,dry,dullness,sensitivity,2025-08-16
8164,dry,aging,dullness,2026-02-01
8165,dry,sensitivity,dullness,2026-02-18
8166,sensitive,acne,aging,2025-01-18
8167,oily,sensitivity,dullness,2025-11-14
8168,dry,pigmentation,dullness,2026-01-20
8169,combination,sensitivity,dehydration,2026-07-02
8170,combination,acne,dehydration,2024-10-30
8171,normal,acne,dullness,2025-09-20
8172,normal,acne,aging,2025-10-25
8173,dry,dullness,pigmentation,2025-10-08
8174,combination,pigmentation,aging,2025-04-25
8175,oily,dullness,dehydration,2025-07-19
8176,sensitive,dehydration,sensitivity,2025-06-04
8177,oily,acne,aging,2025-12-15
8178,oily,dullness,acne,2025-12-02
8179,sensitive,dehydration,acne,2024-10-14
8180,oily,aging,dullness,2025-08-20
8181,combination,sensitivity,pigmentation,2024-07-25
8182,oily,dullness,acne,2024-10-26
8183,sensitive,acne,aging,2025-02-01
8184,sensitive,dullness,acne,2025-06-01
8185,combination,aging,dehydration,2024-11-01
8186,normal,acne,sensitivity,2026-05-27
8187,combination,sensitivity,dehydration,2025-07-07
